070929206047,405 Presidential Ln,Madison,WI,53711,1138
070929206055,409 Presidential Ln,Madison,WI,53711,1124
070929206063,413 Presidential Ln,Madison,WI,53711,1124
070929206071,417 Presidential Ln,Madison,WI,53711,1124
070929206089,421 Presidential Ln,Madison,WI,53711,1124
070929206097,425 Presidential Ln,Madison,WI,53711,1124
070929206104,429 Presidential Ln,Madison,WI,53711,1124
070929206112,433 Presidential Ln,Madison,WI,53711,1124
070929206120,437 Presidential Ln,Madison,WI,53711,1124
070929206138,441 Presidential Ln,Madison,WI,53711,1124
070929206146,4934 Tocora Ln,Madison,WI,53711,1159
070929206154,444 Hilton Dr,Madison,WI,53711,1118
070929206162,440 Hilton Dr,Madison,WI,53711,1118
070929206170,436 Hilton Dr,Madison,WI,53711,1118
070929206188,432 Hilton Dr,Madison,WI,53711,1118
070929206196,428 Hilton Dr,Madison,WI,53711,1118
070929206203,424 Hilton Dr,Madison,WI,53711,1118
070929206211,420 Hilton Dr,Madison,WI,53711,1118
070929206229,416 Hilton Dr,Madison,WI,53711,1118
070929206237,412 Hilton Dr,Madison,WI,53711,1118
070929206245,4926 Ascot Ln,Madison,WI,53711,1266
070929206253,4922 Ascot Ln,Madison,WI,53711,1265
070929206261,4918 Ascot Ln,Madison,WI,53711,1264
070929206279,4914 Ascot Ln,Madison,WI,53711,1263
070929206287,4910 Ascot Ln,Madison,WI,53711,1262
070929206295,410 Berwyn Dr,Madison,WI,53711,1240
070929206302,404 Berwyn Dr,Madison,WI,53711,1239
070929207011,426 Berwyn Dr,Madison,WI,53711,1242
070929207029,418 Berwyn Dr,Madison,WI,53711,1241
070929207037,4905 Ascot Ln,Madison,WI,53711,1247
070929207045,4909 Ascot Ln,Madison,WI,53711,1261
070929207053,4913 Ascot Ln,Madison,WI,53711,1200
070929207061,4917 Ascot Ln,Madison,WI,53711,1259
070929207079,4921 Ascot Ln,Madison,WI,53711,1258
070929207087,4922 Groton Ln,Madison,WI,53711,1231
070929207095,4918 Groton Ln,Madison,WI,53711,1231
070929207102,4914 Groton Ln,Madison,WI,53711,1231
070929207110,4910 Groton Ln,Madison,WI,53711,1231
070929207128,4906 Groton Ln,Madison,WI,53711,1231
070929208019,435 Hilton Dr,Madison,WI,53711,1150
070929208027,439 Hilton Dr,Madison,WI,53711,1150
070929208035,441 Hilton Dr,Madison,WI,53711,1150
070929208043,4914 Tocora Ln,Madison,WI,53711,1164
070929208051,4910 Tocora Ln,Madison,WI,53711,1164
070929208069,4906 Tocora Ln,Madison,WI,53711,1164
070929208077,4902 Tocora Ln,Madison,WI,53711,1164
070929208085,434 Berwyn Dr,Madison,WI,53711,1244
070929208093,4905 Groton Ln,Madison,WI,53711,1230
070929208100,4909 Groton Ln,Madison,WI,53711,1230
070929208118,4913 Groton Ln,Madison,WI,53711,1230
070929209017,4929 Tocora Ln,Madison,WI,53711,1158
070929209025,4933 Tocora Ln,Madison,WI,53711,1158
070929209033,455 Presidential Ln,Madison,WI,53711,1153
070929209041,459 Presidential Ln,Madison,WI,53711,1153
070929209059,463 Presidential Ln,Madison,WI,53711,1153
070929209067,467 Presidential Ln,Madison,WI,53711,1153
070929209075,471 Presidential Ln,Madison,WI,53711,1153
070929209083,475 Presidential Ln,Madison,WI,53711,1153
070929209091,479 Presidential Ln,Madison,WI,53711,1153
070929209108,483 Presidential Ln,Madison,WI,53711,1153
070929209116,487 Presidential Ln,Madison,WI,53711,1153
070929209124,491 Presidential Ln,Madison,WI,53711,1153
070929209132,501 Presidential Ln,Madison,WI,53711,1126
070929209140,505 Presidential Ln,Madison,WI,53711,1126
070929209158,509 Presidential Ln,Madison,WI,53711,1126
070929209166,513 Presidential Ln,Madison,WI,53711,1126
070929209174,517 Presidential Ln,Madison,WI,53711,1126
070929209182,521 Presidential Ln,Madison,WI,53711,1126
070929209190,5002 Manor Cross,Madison,WI,53711,1121
070929209207,540 S Segoe Rd,Madison,WI,53711,1255
070929209215,518 Hilton Dr,Madison,WI,53711,1119
070929209223,514 Hilton Dr,Madison,WI,53711,1119
070929209231,510 Hilton Dr,Madison,WI,53711,1119
070929209249,506 Hilton Dr,Madison,WI,53711,1119
070929209257,502 Hilton Dr,Madison,WI,53711,1119
070929209265,492 Hilton Dr,Madison,WI,53711,1149
070929209273,488 Hilton Dr,Madison,WI,53711,1149
070929209281,484 Hilton Dr,Madison,WI,53711,1149
070929209299,480 Hilton Dr,Madison,WI,53711,1149
070929209306,476 Hilton Dr,Madison,WI,53711,1149
070929209314,472 Hilton Dr,Madison,WI,53711,1149
070929209322,468 Hilton Dr,Madison,WI,53711,1149
070929209330,464 Hilton Dr,Madison,WI,53711,1149
070929209348,460 Hilton Dr,Madison,WI,53711,1149
070929209356,456 Hilton Dr,Madison,WI,53711,1149
070929210014,453 Hilton Dr,Madison,WI,53711,1151
070929210022,461 Hilton Dr,Madison,WI,53711,1151
070929210030,4918 Phillip Ln,Madison,WI,53711,1233
070929210048,4914 Phillip Ln,Madison,WI,53711,1233
070929210056,4910 Phillip Ln,Madison,WI,53711,1233
070929210064,4906 Phillip Ln,Madison,WI,53711,1233
070929210072,462 Berwyn Dr,Madison,WI,53711,1245
070929210080,454 Berwyn Dr,Madison,WI,53711,1245
070929210098,4905 Tocora Ln,Madison,WI,53711,1163
070929210105,4909 Tocora Ln,Madison,WI,53711,1163
070929210113,4913 Tocora Ln,Madison,WI,53711,1163
070929210121,4917 Tocora Ln,Madison,WI,53711,1163
070929211012,474 Berwyn Dr,Madison,WI,53711,1246
070929211020,4905 Phillip Ln,Madison,WI,53711,1232
070929211038,4909 Phillip Ln,Madison,WI,53711,1232
070929211046,4913 Phillip Ln,Madison,WI,53711,1232
070929211054,4917 Phillip Ln,Madison,WI,53711,1232
070929211062,469 Hilton Dr,Madison,WI,53711,1152
070929211070,477 Hilton Dr,Madison,WI,53711,1152
070929211088,481 Hilton Dr,Madison,WI,53711,1152
070929211096,4922 Laub Ln,Madison,WI,53711,1215
070929211103,4918 Laub Ln,Madison,WI,53711,1215
070929211111,4914 Laub Ln,Madison,WI,53711,1215
070929211129,4910 Laub Ln,Madison,WI,53711,1215
070929211137,4906 Laub Ln,Madison,WI,53711,1215
070929211145,4902 Laub Ln,Madison,WI,53711,1215
070929211153,502 S Segoe Rd,Madison,WI,,
070929212010,4801 Tocora Ln,Madison,WI,53711,1222
070929212028,4813 Tocora Ln,Madison,WI,53711,1222
070929212036,4817 Tocora Ln,Madison,WI,53711,1222
070929212044,4821 Tocora Ln,Madison,WI,53711,1222
070929212052,453 Berwyn Dr,Madison,WI,53711,1243
070929212060,457 Berwyn Dr,Madison,WI,53711,1243
070929212078,461 Berwyn Dr,Madison,WI,53711,1243
070929212086,465 Berwyn Dr,Madison,WI,53711,1243
070929212094,469 Berwyn Dr,Madison,WI,53711,1243
070929212101,473 Berwyn Dr,Madison,WI,53711,1243
070929212119,477 Berwyn Dr,Madison,WI,53711,1243
070929212127,481 Berwyn Dr,Madison,WI,53711,1243
070929212135,485 Berwyn Dr,Madison,WI,53711,1243
070929212143,482 S Segoe Rd,Madison,WI,53711,1254
070929212151,478 S Segoe Rd,Madison,WI,53711,1254
070929212169,474 S Segoe Rd,Madison,WI,53711,1254
070929212177,470 S Segoe Rd,Madison,WI,53711,1254
070929212185,466 S Segoe Rd,Madison,WI,53711,1254
070929213018,4804 Hillview Ter,Madison,WI,53711,1202
070929213026,478 Hilltop Dr,Madison,WI,53711,1250
070929213034,474 Hilltop Dr,Madison,WI,53711,1250
070929213042,470 Hilltop Dr,Madison,WI,53711,1250
070929213050,466 Hilltop Dr,Madison,WI,53711,1250
070929213068,465 S Segoe Rd,Madison,WI,53711,1253
070929213076,469 S Segoe Rd,Madison,WI,53711,1253
070929213084,473 S Segoe Rd,Madison,WI,53711,1253
070929213092,477 S Segoe Rd,Madison,WI,53711,1253
070929213109,4820 Hillview Ter,Madison,WI,53711,1202
070929213117,4816 Hillview Ter,Madison,WI,53711,1202
070929213125,4812 Hillview Ter,Madison,WI,53711,1202
070929213133,4808 Hillview Ter,Madison,WI,53711,1202
070929214016,441 S Segoe Rd,Madison,WI,53711,1251
070929214024,443 S Segoe Rd,Madison,WI,53711,1251
070929214032,453 Hilltop Dr,Madison,WI,53711,1249
070929214040,457 Hilltop Dr,Madison,WI,53711,1249
070929214058,461 Hilltop Dr,Madison,WI,53711,1249
070929214066,465 Hilltop Dr,Madison,WI,53711,1249
070929214074,469 Hilltop Dr,Madison,WI,53711,1249
070929214082,4730 Ames St,Madison,WI,53711,1363
070929214090,4726 Ames St,Madison,WI,53711,1363
070929214107,474 Agnes Dr,Madison,WI,53711,1304
070929214115,470 Agnes Dr,Madison,WI,53711,1304
070929214123,466 Agnes Dr,Madison,WI,53711,1304
070929214131,462 Agnes Dr,Madison,WI,53711,1304
070929214149,458 Agnes Dr,Madison,WI,53711,1304
070929214157,454 Agnes Dr,Madison,WI,53711,1304
070929214165,450 Agnes Dr,Madison,WI,53711,1304
070929214173,446 Agnes Dr,Madison,WI,53711,1304
070929214181,442 Agnes Dr,Madison,WI,53711,1304
070929215014,441 Agnes Dr,Madison,WI,53711,1303
070929215022,445 Agnes Dr,Madison,WI,53711,1303
070929215030,449 Agnes Dr,Madison,WI,53711,1303
070929215048,453 Agnes Dr,Madison,WI,53711,1303
070929215056,457 Agnes Dr,Madison,WI,53711,1303
070929215064,461 Agnes Dr,Madison,WI,53711,1303
070929215072,465 Agnes Dr,Madison,WI,53711,1303
